what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1490489338897
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490489338926
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490489340085
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490489340274
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490489479153
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490489484653
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490489509084
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490489511744
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490489515361
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1490489520055
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1490489520059
executed,command,com.altera.sbtgui.flash.plugin,12.1.1.243,"com.altera.sbtgui.flash.plugin.commands.flashCommand",1490489523018
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490489523300
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490489524471
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490489524712
error,log,,,"Could not write metadata for '/RemoteSystemsTempFiles'.",1490489815455
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490489979066
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1490489979697
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490489983460
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490490018805
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1490490022116
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1490490022868
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1490490022907
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1490490033553
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1490490040197
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1490490044564
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1490490049314
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490490050418
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490490051440
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490490054733
error,log,,,"Could not write metadata for '/RemoteSystemsTempFiles'.",1490490322944
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490490595888
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490490597203
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490490597328
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490490598939
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490490599989
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1490490611639
