what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1489013250730
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1489013250730
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1489013250730
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1489013250732
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1489013250733
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1489013250733
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1489013250734
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1489013250734
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1489013250735
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1489013250736
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1489013250737
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1489013250737
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1489013250738
started,bundle,com.altera.sbtgui.integration,12.1.1.243,"com.altera.sbtgui.integration",1489013250738
started,bundle,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch",1489013250739
started,bundle,com.altera.sbtgui.project,12.1.1.243,"com.altera.sbtgui.project",1489013250739
started,bundle,com.altera.systemconsole,12.1.1.243,"com.altera.systemconsole",1489013250740
started,bundle,com.altera.systemconsole.designs.plugin,12.1.1.243,"com.altera.systemconsole.designs.plugin",1489013250740
started,bundle,com.altera.systemconsole.scripting,12.1.1.243,"com.altera.systemconsole.scripting",1489013250740
started,bundle,com.altera.utilities,12.1.1.243,"com.altera.utilities",1489013250741
os,sysinfo,,,"linux",1489013250743
arch,sysinfo,,,"x86",1489013250743
ws,sysinfo,,,"gtk",1489013250743
locale,sysinfo,,,"en_US",1489013250743
processors,sysinfo,,,"8",1489013250744
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1489013250744
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1489013250744
java.specification.name,sysinfo,,,"Java Platform API Specification",1489013250744
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1489013250744
java.specification.version,sysinfo,,,"1.6",1489013250744
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1489013250744
java.version,sysinfo,,,"1.6.0_23",1489013250744
java.vm.info,sysinfo,,,"mixed mode",1489013250744
java.vm.name,sysinfo,,,"Java HotSpot(TM) Server VM",1489013250744
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1489013250744
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1489013250744
java.vm.specification.version,sysinfo,,,"1.0",1489013250744
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1489013250744
java.vm.version,sysinfo,,,"19.0-b09",1489013250744
