what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489011969099
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489011969988
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489011972932
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1489011973446
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489011973450
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1489011974157
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1489011974682
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1489011977746
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489012024873
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1489012026892
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1489012027294
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1489012030330
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1489012031607
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489012033091
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489012033966
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489012036202
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1489012036768
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489012036772
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1489012037686
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1489012038167
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1489012041269
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489012061538
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1489012064789
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1489012065265
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1489012067319
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489012068385
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489012069261
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489012072014
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1489012072530
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489012072534
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1489012073243
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1489012073720
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1489012076828
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489012113849
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1489012115973
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1489012119599
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1489012120680
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1489012121511
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489012121634
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489012122719
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489012124483
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489012125428
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489012145733
