what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1490991674246
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1490991674247
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1490991674249
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1490991674258
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1490991674258
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1490991674258
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1490991674264
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1490991674273
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1490991674274
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1490991674275
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1490991674276
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1490991674277
started,bundle,com.altera.sbtgui.integration,12.1.1.243,"com.altera.sbtgui.integration",1490991674277
started,bundle,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch",1490991674286
started,bundle,com.altera.sbtgui.project,12.1.1.243,"com.altera.sbtgui.project",1490991674287
started,bundle,com.altera.systemconsole,12.1.1.243,"com.altera.systemconsole",1490991674287
started,bundle,com.altera.systemconsole.designs.plugin,12.1.1.243,"com.altera.systemconsole.designs.plugin",1490991674287
started,bundle,com.altera.systemconsole.scripting,12.1.1.243,"com.altera.systemconsole.scripting",1490991674287
started,bundle,com.altera.utilities,12.1.1.243,"com.altera.utilities",1490991674287
os,sysinfo,,,"linux",1490991674289
arch,sysinfo,,,"x86",1490991674289
ws,sysinfo,,,"gtk",1490991674289
locale,sysinfo,,,"en_US",1490991674289
processors,sysinfo,,,"8",1490991674289
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1490991674289
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1490991674289
java.specification.name,sysinfo,,,"Java Platform API Specification",1490991674289
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1490991674289
java.specification.version,sysinfo,,,"1.6",1490991674289
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1490991674289
java.version,sysinfo,,,"1.6.0_23",1490991674289
java.vm.info,sysinfo,,,"mixed mode",1490991674289
java.vm.name,sysinfo,,,"Java HotSpot(TM) Server VM",1490991674289
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1490991674289
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1490991674290
java.vm.specification.version,sysinfo,,,"1.0",1490991674290
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1490991674290
java.vm.version,sysinfo,,,"19.0-b09",1490991674290
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1490991674638
started,bundle,com.altera.sbtgui.core,12.1.1.243,"com.altera.sbtgui.core",1490991674679
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1490991675326
error,log,,,"Unhandled event loop exception",1490991675567
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1490991686474
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1490991689316
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1490991689317
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1490991689326
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1490991693062
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1490991693084
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1490991693102
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1490991721663
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1490991731950
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1490991732205
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1490991733598
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490991734068
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490991734918
