what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1490213766371
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490213768416
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490213769628
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490213772885
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490213773012
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490213773564
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490213774494
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490213776085
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490213778252
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490213778798
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490213779643
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490213782395
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1490213784304
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490213784317
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1490213784334
opened,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1490213785315
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1490213785673
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1490213785764
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1490213789108
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1490214115347
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1490214115367
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1490214193925
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1490214195556
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1490214196528
