what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490210873898
executed,command,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1490210875188
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490210875197
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1490210881313
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1490210886009
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490210887916
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490210890342
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1490210896176
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1490210899481
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490210899559
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1490210899960
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490210899979
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1490210903063
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1490210954263
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1490210963531
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1490211041872
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1490211042354
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1490211045462
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1490211058428
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1490211067460
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1490211072534
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1490211075279
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1490211075755
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1490211078868
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490211119965
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490211137804
error,log,,,"Could not write metadata for '/RemoteSystemsTempFiles'.",1490211152646
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490211152654
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490211166430
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490211167096
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490211168347
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1490211198008
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1490211201601
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1490211211830
